-11.154,-4.6315,1
2.0376,14.226,1
15.621,-4.8628,1
-0.60815,8.0742,1
-10.8,7.5853,1
-8.6872,-7.902,1
-3.2856,13.874,1
16.079,1.3932,1
7.1688,-15.029,1
-5.7661,-9.5793,1
2.7146,-10.428,1
1.432,14.411,1
7.225,13.2,1
15.359,2.9333,1
2.8894,-10.343,1
7.2676,5.6273,1
13.179,-9.6797,1
11.112,-11.945,1
-7.9249,10.764,1
4.3978,-9.3964,1
-1.5772,7.7711,1
16.033,-1.3666,1
-12.406,2.0171,1
14.659,-7.499,1
15.796,2.6584,1
3.8739,14.046,1
1.5115,14.227,1
0.014781,-4.4884,1
-3.987,-3.4899,1
-11.719,4.7591,1
-9.1438,-6.869,1
0.026117,-10.623,1
-6.7684,11.928,1
-5.6403,12.318,1
-4.2983,13.445,1
15.829,-3.9775,1
-1.8325,14.262,1
-11.115,-4.1728,1
1.1435,14.384,1
9.5008,-0.99356,1
-4.7852,-10.167,1
-6.0641,1.1986,1
-2.998,-4.103,1
12.348,9.4794,1
-0.76834,14.127,1
6.4911,6.4121,1
-5.2668,-9.8717,1
7.9966,4.292,1
15.864,2.3581,1
9.5214,-1.9618,1
-2.3743,-10.758,1
-6.1722,-0.12624,1
-11.792,-2.6095,1
15.823,-2.6379,1
4.6547,7.3934,1
11.674,-11.356,1
14.455,-7.8245,1
9.5782,-1.4701,1
-5.0882,-2.4558,1
-5.7724,-9.3426,1
-5.366,-1.3183,1
-3.1291,6.7023,1
7.0072,-7.0433,1
6.2549,-15.768,1
8.9085,3.7525,1
-2.5959,6.9081,1
-2.7095,13.833,1
-9.3736,9.5593,1
10.434,-12.747,1
15.861,1.7829,1
2.5022,14.198,1
14.482,6.4985,1
9.3534,-2.5892,1
-9.2542,9.3164,1
1.7616,-10.77,1
-3.7187,13.581,1
6.9373,-15.378,1
-7.3928,-8.802,1
16.028,1.0655,1
-4.1671,13.2,1
7.5776,5.3813,1
9.9135,11.629,1
7.6506,-14.819,1
3.7462,14.253,1
-1.4389,7.8603,1
-11.905,5.5574,1
-7.0365,-9.0625,1
15.82,-2.871,1
-12.327,1.1653,1
12.304,-11.082,1
-9.4577,8.8912,1
15.086,-5.1908,1
-12.315,1.4655,1
5.2014,14.042,1
-1.1534,14.066,1
2.2495,-10.126,1
-11.561,-2.6298,1
-7.3512,11.4,1
-0.93365,8.1716,1
-7.0754,11.7,1
16.016,1.0832,1
15.945,-2.409,1
-4.7695,12.971,1
-11.283,6.1267,1
8.7083,-5.3778,1
15.716,3.0826,1
7.1805,5.2843,1
15.674,-3.6796,1
-12.257,2.8358,1
-10.476,7.9053,1
10.17,11.633,1
2.0131,-10.544,1
1.1228,-10.636,1
-3.8626,6.1968,1
13.787,6.7873,1
-2.815,14.011,1
15.524,-5.1239,1
-9.3244,9.3938,1
-1.7581,-10.769,1
6.034,-8.3629,1
-6.3352,1.1521,1
-11.77,5.6714,1
1.0596,8.265,1
15.594,2.0312,1
-12.482,1.7008,1
9.1233,3.2764,1
9.6707,-0.28762,1
2.5574,8.1564,1
-1.3726,-10.665,1
12.894,-10.276,1
0.74107,8.0824,1
-2.5993,-10.477,1
9.0389,12.121,1
13.15,-9.8975,1
9.5515,-13.841,1
9.6639,11.801,1
-11.258,6.4521,1
5.9244,13.583,1
14.353,6.0654,1
-12.132,1.4064,1
14.199,6.4082,1
-11.152,6.8259,1
8.8804,-4.6342,1
-6.2372,-9.2179,1
5.8861,13.432,1
11.572,10.276,1
-11.435,5.4484,1
-11.317,6.7588,1
-2.1621,7.0549,1
9.2439,12.29,1
-0.44284,8.1422,1
13.935,7.3414,1
-6.5444,12.19,1
8.6609,3.9979,1
11.11,10.629,1
11.577,-12.037,1
0.38894,14.508,1
4.4915,14.25,1
-3.6371,-10.195,1
-9.3346,9.597,1
-4.7007,13.072,1
8.5766,-4.8141,1
4.696,7.2698,1
15.166,-6.2323,1
-9.9161,-6.3974,1
0.73581,14.432,1
5.8182,13.622,1
-12.094,4.3979,1
8.5913,12.294,1
9.0497,-13.938,1
13.617,7.9443,1
12.934,-10.144,1
8.5719,3.8153,1
-10.366,7.8074,1
-11.489,-3.9236,1
2.2855,7.9915,1
-3.1378,-4.1925,1
-1.5211,-4.5201,1
6.5557,13.305,1
-8.1035,10.7,1
14.606,5.8417,1
2.8986,14.367,1
-12.224,2.2547,1
4.5239,13.954,1
-1.1681,-10.535,1
0.15957,-4.3944,1
12.088,-11.293,1
-5.8669,3.1367,1
2.2915,14.385,1
9.0198,-4.8018,1
8.5038,12.194,1
-5.535,-1.8822,1
12.471,-10.2,1
4.201,-9.6307,1
4.7585,-9.5875,1
14.768,-6.951,1
9.3034,-2.7458,1
-3.9586,-10.437,1
13.545,7.3873,1
-4.9379,13.195,1
-10.633,7.7789,1
13.57,7.1615,1
15.004,-6.257,1
4.5563,14.029,1
-2.8768,-4.384,1
-7.2548,11.763,1
-1.1814,14.029,1
-11.621,4.8582,1
15.63,1.5931,1
5.6697,-8.8259,1
9.3863,1.2788,1
14.363,-7.5381,1
6.5276,6.2247,1
-11.509,5.3307,1
-12.511,2.2787,1
9.7004,1.1792,1
-8.7145,-7.2606,1
-5.93,-0.18779,1
10.887,-12.255,1
-3.9012,13.378,1
-11.261,-3.5439,1
14.139,6.7319,1
15.293,4.137,1
7.5582,-14.943,1
7.5844,5.0823,1
-2.9542,-10.577,1
-5.8999,3.4761,1
9.7532,-13.295,1
15.473,2.5933,1
-9.1003,-7.302,1
-11.226,5.9852,1
-12.555,1.8602,1
9.6456,-3.1394,1
0.51352,14.161,1
-8.7758,10.163,1
8.5768,-14.004,1
14.929,5.1499,1
1.5586,8.3236,1
-6.1571,12.229,1
-11.376,6.5362,1
-9.2499,-7.1406,1
13.352,-9.6149,1
6.1127,-15.59,1
9.7199,1.0375,1
-11.921,4.5266,1
6.9879,5.844,1
9.0444,-14.139,1
-5.644,-1.0761,1
-11.747,5.7576,1
16.133,-2.39,1
-4.5495,5.5818,1
1.2297,8.0448,1
-4.3405,-10.399,1
7.3678,5.2249,1
4.0184,-9.8695,1
1.2188,-10.532,1
-7.198,-8.7236,1
-10.144,-5.5008,1
16.024,-2.6632,1
15.613,-3.0917,1
-6.0098,0.49669,1
14.034,-8.1848,1
-0.29627,-4.4542,1
13.947,6.9864,1
6.164,-15.569,1
15.556,2.1328,1
6.7429,6.0908,1
1.4416,-10.661,1
5.2355,-9.2881,1
10.912,10.746,1
-1.0969,-10.917,1
-8.6157,-7.3372,1
9.5124,1.1472,1
-4.531,-10.164,1
1.8995,7.9579,1
-6.3713,12.006,1
8.6018,-5.0595,1
7.5413,-6.5512,1
-7.9472,-8.1437,1
14.891,-6.9625,1
14.161,6.6077,1
16.119,-0.54441,1
1.0005,-4.1449,1
-4.3835,-2.7426,1
-4.6818,-2.9163,1
-9.9418,-6.2378,1
-6.789,12.138,1
-7.7155,11.304,1
9.0691,-4.019,1
-5.6744,-9.4713,1
-10.382,7.8159,1
-0.77114,14.462,1
3.166,-9.8433,1
11.967,9.4124,1
-6.0191,1.7227,1
-3.5869,-10.468,1
-12.104,3.7646,1
12.02,-11.504,1
10.836,-12.378,1
-12.101,4.48,1
14.165,6.3609,1
14.677,-7.461,1
-8.7632,-7.5677,1
15.515,-3.9747,1
10.23,-13.402,1
-10.497,7.5289,1
15.589,-4.6606,1
-7.7777,-8.4647,1
7.0039,-7.6623,1
11.479,-11.885,1
-11.698,-2.3532,1
-10.343,-6.0487,1
-6.5006,-9.1259,1
8.7826,-4.7415,1
3.4321,14.293,1
-6.0848,0.83624,1
9.8059,0.41765,1
12.671,9.0065,1
14.74,5.7241,1
-0.3547,-4.4601,1
-5.915,-0.67596,1
10.835,-12.79,1
8.5949,3.8449,1
15.415,3.903,1
-2.0931,13.753,1
-5.502,-9.7586,1
-4.0796,-10.478,1
3.667,7.8846,1
0.83351,8.3255,1
-10.654,7.7137,1
2.177,14.608,1
13.241,-9.7699,1
11.544,-11.523,1
7.9443,-6.6265,1
9.2595,-3.5286,1
6.1805,13.616,1
-12.15,-0.66029,1
12.99,-9.8684,1
6.4102,-15.64,1
10.461,-12.898,1
15.127,-5.043,1
16.112,-2.2821,1
-5.8256,3.1413,1
4.8471,13.835,1
0.21346,14.182,1
-0.39176,-10.623,1
-9.8273,9.0227,1
-1.921,14.11,1
-11.721,5.0766,1
14.401,-7.1885,1
15.69,-4.3518,1
-6.3499,12.163,1
-9.2075,9.8399,1
14.437,-7.5433,1
-10.477,7.5343,1
7.2854,12.792,1
5.4084,-8.7557,1
10.676,-12.675,1
-12.43,0.21344,1
3.5396,7.7773,1
7.0548,5.7403,1
0.53876,14.382,1
-11.347,-3.6655,1
13.084,-10.038,1
-10.39,-5.6157,1
-8.8295,-7.3181,1
-12.271,-0.9347,1
-11.97,-1.5463,1
0.68309,7.9341,1
-6.7674,11.853,1
1.3232,-10.432,1
9.6422,-1.8353,1
15.565,-4.9904,1
-10.306,8.2696,1
5.5491,7.0677,1
9.1884,-3.7034,1
-0.38347,-10.93,1
-10.039,-5.882,1
-10.134,-5.8294,1
-1.2337,-4.6431,1
-2.8198,6.7748,1
5.9926,6.6874,1
-1.8681,13.845,1
14.647,5.3,1
8.6395,12.53,1
8.0754,12.555,1
13.13,8.6995,1
-8.9281,-7.2922,1
13.356,8.0169,1
16.089,-1.708,1
14.505,5.5103,1
4.4464,7.3438,1
9.6303,11.509,1
14.993,-5.6922,1
15.837,1.6991,1
-1.0596,-10.839,1
2.2929,14.484,1
-9.0599,9.595,1
7.8844,-14.997,1
-8.1066,-8.227,1
7.8089,12.59,1
9.8444,-0.26791,1
-9.6577,-6.1818,1
-10.134,8.282,1
10.323,-12.949,1
1.0311,14.566,1
3.1867,-9.9313,1
13.085,8.338,1
-0.80138,-4.6695,1
-6.7668,-8.9748,1
6.5119,6.241,1
7.3121,13.079,1
